Date,Gasoil,Akcyza,Opłata.paliwowa,USD_PLN,BRENT,BRENT_PLN,stand_gasoil,stand_BRENT_PLN,stand_BRENT
2022-01-27,4.92,1.1,0.32912,4.0874,88.17,360.386058,1.6672414097107997,1.4224120184147615,0.43457726873689356
2022-01-26,4.85,1.1,0.32912,4.0765,88.74,361.74861,1.5697706823253257,1.4407345900179336,0.45699015968260637
2022-01-25,4.83,1.1,0.32912,4.0513,88.2,357.32466000000005,1.541921903072334,1.3812446471432012,0.43575689457614164
2022-01-21,4.84,1.1,0.32912,3.9895,87.89,350.637155,1.5558462926988297,1.2913161238948605,0.4235674275705783
2022-01-20,4.83,1.1,0.32912,3.9965,88.38,353.21067,1.541921903072334,1.325922812563871,0.4428346496116297
2022-01-19,4.8,1.1,0.32912,3.9838,88.44,352.327272,1.5001487341928448,1.3140435425550205,0.44519390129012587
2022-01-18,4.78,1.1,0.32912,3.9977,87.51,349.838727,1.472299954939853,1.2805794663581371,0.40862550027343647
2022-01-14,4.74,1.1,0.32912,3.9699,86.06,341.64959400000004,1.4166023964338679,1.1704581823554714,0.35161025137644697
2022-01-13,4.77,1.1,0.32912,3.9621,84.47,334.678587,1.4583755653133557,1.0767173380400137,0.28909008189629987
2022-01-12,4.76,1.1,0.32912,3.9519,84.67,334.607373,1.4444511756868599,1.075759705880545,0.2969542541579537
2022-01-11,4.74,1.1,0.32912,3.9886,83.72,333.925592,1.4166023964338679,1.0665916292198507,0.25959943591509843
2022-01-10,4.72,1.1,0.32912,4.0053,80.87,323.908611,1.3887536171808748,0.9318908239514166,0.14753498118653333
2022-01-06,4.68,1.1,0.32912,4.0277,81.99,330.231123,1.3330560586748899,1.0169111966285078,0.19157434585179373
2022-01-05,4.64,1.1,0.32912,4.0391,80.8,326.35928,1.277358500168905,0.9648455722679393,0.14478252089495425
2021-12-31,4.61,1.07,0.33853,4.0315,77.78,313.57007000000004,1.2355853312894172,0.7928659223367766,0.026033519743983418
2021-12-30,4.62,1.07,0.33853,4.0492,79.32,321.18254399999995,1.2495097209159132,0.8952327310474057,0.08658764615871666
2021-12-24,4.57,1.07,0.33853,4.0765,76.14,310.38471000000004,1.1798877727834323,0.7500316035864605,-0.038452692801577
2021-12-23,4.56,1.07,0.33853,4.0841,76.85,313.863085,1.165963383156935,0.7968061670527969,-0.01053488127270659
2021-12-22,4.55,1.07,0.33853,4.0868,75.29,307.695172,1.1520389935304391,0.7138647251227739,-0.07187542491360503
2021-12-21,4.62,1.07,0.33853,4.0905,73.98,302.61519,1.2495097209159132,0.6455529587183896,-0.12338575322743692
2021-12-20,4.67,1.07,0.33853,4.0988,71.52,293.14617599999997,1.3191316690483939,0.5182208003666786,-0.22011507204577782
2021-12-17,4.77,1.15,0.33853,4.1166,73.52,302.652432,1.4583755653133557,0.6460537610449395,-0.14147334942924075
2021-12-16,4.75,1.15,0.33853,4.085,75.02,306.45669999999996,1.4305267860603639,0.6972106877733553,-0.08249205746683795
2021-12-15,4.76,1.15,0.33853,4.0886,73.88,302.06576799999993,1.4444511756868599,0.6381647460590864,-0.1273178393582641
2021-12-14,4.76,1.15,0.33853,4.1066,73.7,302.65642,1.4444511756868599,0.6461073886610263,-0.13439559439375215
2021-12-10,4.78,1.15,0.33853,4.0764,75.15,306.34146,1.472299954939853,0.6956610271721092,-0.07738034549676265
2021-12-09,4.76,1.15,0.33853,4.0709,74.42,302.95637800000003,1.4444511756868599,0.6501409976043506,-0.10608457425179885
2021-12-08,4.74,1.15,0.33853,4.0622,75.82,307.99600399999997,1.4166023964338679,0.7179100869588908,-0.05103536842022323
2021-12-07,4.65,1.15,0.33853,4.063,75.44,306.51271999999994,1.291282889795402,0.6979640024807643,-0.06597729571736509
2021-12-06,4.65,1.15,0.33853,4.0652,73.08,297.084816,1.291282889795402,0.5711846604021992,-0.15877452840487882
2021-12-03,4.65,1.15,0.33853,4.0604,69.88,283.74075199999993,1.291282889795402,0.39174375237277076,-0.28460128459133827
2021-12-02,4.69,1.15,0.33853,4.0649,69.67,283.20158299999997,1.346980448301387,0.3844934143242339,-0.2928586654660744
2021-12-01,4.67,1.15,0.33853,4.0794,68.87,280.948278,1.3191316690483939,0.3541926682196558,-0.3243153545126891
2021-11-30,4.73,1.15,0.33853,4.1036,70.57,289.591052,1.402678006807372,0.47041417423559845,-0.25746989028863304
2021-11-26,4.94,1.15,0.33853,4.1553,72.72,302.17341600000003,1.6950901889637928,0.6396123151705332,-0.17293003847585547
2021-11-25,4.93,1.15,0.33853,4.1652,82.22,342.462744,1.6811657993372955,1.1813928102442555,0.20061814395269564
2021-11-24,4.91,1.15,0.33853,4.1729,82.25,343.221025,1.6533170200843037,1.1915896012054998,0.20179776979194375
2021-11-23,4.89,1.15,0.33853,4.177,82.31,343.80886999999996,1.6254682408313106,1.199494497388593,0.20415702147043993
2021-11-19,4.89,1.15,0.33853,4.1581,78.89,328.032509,1.6254682408313106,0.9873458938417244,0.06967967579616147
2021-11-18,4.9,1.15,0.33853,4.1029,81.24,333.319596,1.6393926304578077,1.0584426520789887,0.16208369987059232
2021-11-17,4.92,1.15,0.33853,4.115,80.28,330.35220000000004,1.6672414097107997,1.0185393488032488,0.12433567301465476
2021-11-16,4.9,1.15,0.33853,4.109,82.43,338.70487,1.6393926304578077,1.1308597550355748,0.20887552482743235
2021-11-11,4.98,1.15,0.33853,4.0454,82.87,335.242298,1.7507877474697777,1.0842976983939643,0.2261767038030704
2021-11-10,4.96,1.15,0.33853,4.0125,82.64,331.593,1.7229389682167846,1.0352246913407928,0.21713290570216848
2021-11-09,4.97,1.15,0.33853,3.9559,84.78,335.38120200000003,1.7368633578432806,1.0861655746188479,0.3012795489018632
2021-11-05,4.95,1.15,0.33853,3.9723,82.74,328.668102,1.7090145785902886,0.99589286911531,0.2210649918329951
2021-11-04,4.96,1.15,0.33853,3.9748,80.54,320.13039200000003,1.7229389682167846,0.8810841845277724,0.13455909695480478
2021-11-03,4.98,1.15,0.33853,3.9427,81.99,323.26197299999995,1.7507877474697777,0.9231953238484238,0.19157434585179373
2021-11-01,4.98,1.15,0.33853,3.9739,84.71,336.62906899999996,1.7507877474697777,1.1029459488421687,0.2985270886102841
2021-10-29,4.99,1.15,0.33853,3.9837,84.38,336.14460599999995,1.7647121370962737,1.0964312558201132,0.2855512043785555
2021-10-28,5.01,1.15,0.33853,3.9566,84.32,333.62051199999996,1.7925609163492655,1.0624891434837493,0.2831919527000593
2021-10-27,5.05,1.15,0.33853,3.979,84.58,336.54382,1.8482584748552504,1.1017995845884754,0.29341537664020934
2021-10-26,4.99,1.15,0.33853,3.9723,86.4,343.20672,1.7647121370962737,1.19139723835492,0.3649793442212584
2021-10-25,4.97,1.15,0.33853,3.9717,85.99,341.526483,1.7368633578432806,1.1688026784828567,0.34885779108486786
2021-10-22,4.95,1.15,0.33853,3.9496000000000002,85.53,337.80928800000004,1.7090145785902886,1.118816643784399,0.3307701948830646
2021-10-21,4.95,1.15,0.33853,3.9561,84.61,334.725621,1.7090145785902886,1.077349815797034,0.29459500247945747
2021-10-20,4.93,1.15,0.33853,3.9293,85.82,337.21252599999997,1.6811657993372955,1.110791838510873,0.34217324466246213
2021-10-19,4.95,1.15,0.33853,3.9303,85.08,334.389924,1.7090145785902886,1.0728356157375356,0.31307580729434364
2021-10-18,4.93,1.15,0.33853,3.948,84.33,332.93484,1.6811657993372955,1.0532687435898083,0.2835851613131422
2021-10-15,4.92,1.15,0.33853,3.9361,84.86,334.017446,1.6672414097107997,1.0678268125317816,0.3044252178065246
2021-10-14,4.93,1.15,0.33853,3.9358,84,330.6072,1.6811657993372955,1.0219683964717472,0.2706092770814137
2021-10-13,4.93,1.15,0.33853,3.9407,83.18,327.78742600000004,1.6811657993372955,0.984050202509416,0.23836617080863373
2021-10-12,4.89,1.15,0.33853,3.9701,83.42,331.185742,1.6254682408313106,1.029748192927547,0.247803177522618
2021-10-08,4.83,1.15,0.33853,3.9728,82.39,327.318992,1.541921903072334,0.9777510553896279,0.20730269037510135
2021-10-07,4.83,1.15,0.33853,3.9642,81.95,324.86619,1.541921903072334,0.9447676240979023,0.19000151139946328
2021-10-06,4.78,1.15,0.33853,3.9328,81.08,318.871424,1.472299954939853,0.8641545324292813,0.15579236206126948
2021-10-05,4.73,1.15,0.33853,3.968,82.56,327.59808,1.402678006807372,0.9815040203139656,0.21398723679750709
2021-10-04,4.7,1.15,0.33853,3.9512,81.26,321.074512,1.360904837927883,0.8937799981935899,0.16287011709675808
2021-10-01,4.74,1.15,0.33853,3.9446,79.28,312.727888,1.4166023964338679,0.7815408940091212,0.08501481170638622
2021-09-30,4.68,1.15,0.33853,3.9763,78.52,312.219076,1.3330560586748899,0.7746987740000839,0.05513095711210193
2021-09-29,4.65,1.15,0.33853,3.9926,78.64,313.978064,1.291282889795402,0.7983523179229004,0.05984946046909434
2021-09-28,4.6,1.15,0.33853,3.9646,79.09,313.56021400000003,1.22166094166292,0.7927333862825775,0.07754384805781529
2021-09-24,4.52,1.15,0.33853,3.9236,78.09,306.393924,1.11026582465095,0.6963665234736005,0.03822298674954676
2021-09-23,4.49,1.15,0.33853,3.927,77.25,303.36075,1.0684926557714622,0.655578687266336,0.00519346325060105
2021-09-22,4.47,1.15,0.33853,3.951,76.19,301.02669,1.0406438765184691,0.6241920088305033,-0.03648664973616369
2021-09-21,4.45,1.15,0.33853,3.9371,74.36,292.762756,1.0127950972654773,0.5130648573978325,-0.10844382593029504
2021-09-17,4.4,1.15,0.33853,3.9113,75.34,294.677342,0.9431731491329964,0.5388107658662292,-0.06990938184819172
2021-09-16,4.37,1.15,0.33853,3.885,75.67,293.97794999999996,0.9013999802535073,0.5294058697604757,-0.05693349761646317
2021-09-15,4.34,1.15,0.33853,3.8594,75.46,291.230324,0.8596268113740183,0.4924578676851515,-0.06519087849119988
2021-09-14,4.33,1.15,0.33853,3.8493,73.6,283.30848,0.8457024217475224,0.38593088455411456,-0.13832768052457933
2021-09-10,4.31,1.15,0.33853,3.8441,72.92,280.311772,0.8178536424945293,0.34563341561069205,-0.16506586621420166
2021-09-09,4.32,1.15,0.33853,3.8401,71.45,274.37514500000003,0.8317780321210265,0.2658021333632437,-0.22286753233735634
2021-09-08,4.31,1.15,0.33853,3.821,72.6,277.4046,0.8178536424945293,0.30653995926353067,-0.17764854183284787
2021-09-07,4.32,1.15,0.33853,3.8061,71.69,272.859309,0.8317780321210265,0.24541831414117599,-0.2134305256233721
2021-09-03,4.32,1.15,0.33853,3.79,72.61,275.1919,0.8317780321210265,0.2767852385729883,-0.177255333219765
2021-09-02,4.3,1.15,0.33853,3.7977,73.03,277.346031,0.8039292528680334,0.3057523675266819,-0.16074057147029214
2021-09-01,4.32,1.15,0.33853,3.8032,71.59,272.271088,0.8317780321210265,0.23750836179367724,-0.21736261175419874
2021-08-27,4.28,1.15,0.33853,3.8758,72.7,281.77066,0.7760804736150415,0.36525144108128604,-0.17371645570202068
2021-08-26,4.26,1.15,0.33853,3.891,71.07,276.53337,0.7482316943620484,0.2948243153410733,-0.2378094596344988
2021-08-25,4.24,1.15,0.33853,3.8824,72.25,280.5034,0.7203829151090566,0.348210284420963,-0.19141084329074165
2021-08-24,4.21,1.15,0.33853,3.8872,71.05,276.18556,0.6786097462295675,0.2901472287936982,-0.238595876860664
2021-08-20,4.22,1.15,0.33853,3.9137,65.18,255.09496600000003,0.6925341358560635,0.006536828076195982,-0.4694093327401999
2021-08-19,4.25,1.15,0.33853,3.9224,66.45,260.64348,0.7343073047355525,0.08114905943045124,-0.41947183887869904
2021-08-18,4.25,1.15,0.33853,3.8877,68.23,265.25777100000005,0.7343073047355525,0.14319856451016477,-0.349480705749981
2021-08-17,4.26,1.15,0.33853,3.8952,69.03,268.885656,0.7482316943620484,0.19198362568990196,-0.3180240167033663
2021-08-13,4.25,1.15,0.33853,3.8688,70.59,273.098592,0.7343073047355525,0.2486360114480838,-0.25668347306246725
2021-08-12,4.24,1.15,0.33853,3.8984,71.31,277.994904,0.7203829151090566,0.31447792222394544,-0.22837245292051397
2021-08-11,4.23,1.15,0.33853,3.8982,71.44,278.487408,0.7064585254825606,0.32110074454914744,-0.22326074095043924
2021-08-10,4.22,1.15,0.33853,3.9017,70.63,275.577071,0.6925341358560635,0.2819647276691591,-0.25511063861013683
2021-08-06,4.24,1.15,0.33853,3.888,70.7,274.8816,0.7203829151090566,0.2726125582140265,-0.2523581783185578
2021-08-05,4.25,1.15,0.33853,3.8378,71.29,273.596762,0.7343073047355525,0.2553350258677556,-0.22915887014667918
2021-08-04,4.28,1.15,0.33853,3.8366,70.38,270.019908,0.7760804736150415,0.20723619108633554,-0.26494085393720396
2021-08-03,4.3,1.15,0.33853,3.8343,72.41,277.641663,0.8039292528680334,0.30972780368485364,-0.1851195054814188
2021-07-30,4.32,1.15,0.33853,3.8441,76.33,293.42015299999997,0.8317780321210265,0.5219050364179431,-0.030981729153006073
2021-07-29,4.31,1.15,0.33853,3.842,76.05,292.1841,0.8178536424945293,0.5052835279560163,-0.041991570319321304
2021-07-28,4.31,1.15,0.33853,3.8777,74.74,289.81929799999995,0.8178536424945293,0.47348345429106553,-0.09350189863315318
2021-07-27,4.29,1.15,0.33853,3.8892,74.48,289.667616,0.7900048632415374,0.471443749159877,-0.10372532257330264
2021-07-23,4.22,1.15,0.33853,3.8806,74.1,287.55245999999994,0.6925341358560635,0.4430007266096326,-0.11866724987044507
2021-07-22,4.23,1.15,0.33853,3.8748,73.79,285.921492,0.7064585254825606,0.4210686990888617,-0.13085671687600783
2021-07-21,4.22,1.15,0.33853,3.8768,72.23,280.021264,0.6925341358560635,0.34172688313978805,-0.19219726051690686
2021-07-20,4.26,1.15,0.33853,3.8937,69.35,270.02809499999995,0.7482316943620484,0.2073462836873625,-0.3054413410847206
2021-07-16,4.31,1.15,0.33853,3.8794,73.59,285.485046,0.8178536424945293,0.4151997024664077,-0.13872088913766167
2021-07-15,4.32,1.15,0.33853,3.8758,73.47,284.755026,0.8317780321210265,0.4053829441175533,-0.14343939249465407
2021-07-14,4.3,1.15,0.33853,3.8521,74.76,287.982996,0.8039292528680334,0.4487902500096531,-0.0927154814069874
2021-07-13,4.28,1.15,0.33853,3.8838,76.49,297.07186199999995,0.7760804736150415,0.571010464780639,-0.02469039134368324
2021-07-09,4.26,1.15,0.33853,3.8259,75.55,289.046745,0.7482316943620484,0.4630947442383521,-0.06165200097345558
2021-07-08,4.28,1.15,0.33853,3.8309,74.12,283.94630800000004,0.7760804736150415,0.3945079144219724,-0.11788083264427929
2021-07-07,4.3,1.15,0.33853,3.8402,73.43,281.985886,0.8039292528680334,0.36814563799697353,-0.14501222694698448
2021-07-06,4.32,1.15,0.33853,3.8129,74.53,284.175437,0.8317780321210265,0.3975890683954444,-0.10175927950788932
2021-07-02,4.27,1.15,0.33853,3.796,76.17,289.14132,0.7621560839885444,0.46436651750599284,-0.037273066962328905
2021-07-01,4.25,1.15,0.33853,3.8083,75.84,288.82147200000003,0.7343073047355525,0.46006544284452594,-0.05024895119405745
2021-06-30,4.26,1.15,0.33853,3.8093,75.13,286.192709,0.7482316943620484,0.42471582074183134,-0.07816676272292843
2021-06-29,4.26,1.15,0.33853,3.7961,74.76,283.79643600000003,0.7482316943620484,0.39249254880560625,-0.0927154814069874
2021-06-25,4.26,1.15,0.33853,3.7803,76.18,287.98325400000004,0.7482316943620484,0.44879371939905927,-0.036879858349246016
2021-06-24,4.26,1.15,0.33853,3.7834,75.56,285.873704,0.7482316943620484,0.4204260821085388,-0.06125879236037269
2021-06-23,4.25,1.15,0.33853,3.7982,75.19,285.586658,0.7343073047355525,0.4165661040024528,-0.07580751104443223
2021-06-22,4.23,1.15,0.33853,3.7771,74.81,282.564851,0.7064585254825606,0.37593112263772877,-0.09074943834157409
2021-06-21,4.23,1.15,0.33853,3.7957,74.9,284.29793,0.7064585254825606,0.39923626187017985,-0.08721056082382979
2021-06-18,4.21,1.15,0.33853,3.8307,73.51,281.594757,0.6786097462295675,0.3628860302105722,-0.14186655804232307
2021-06-17,4.21,1.15,0.33853,3.8263,73.08,279.62600399999997,0.6786097462295675,0.3364117247811566,-0.15877452840487882
2021-06-16,4.19,1.15,0.33853,3.7703,74.39,280.472617,0.6507609669765757,0.3477963378547695,-0.10726420009104694
2021-06-15,4.18,1.15,0.33853,3.731,73.99,276.05668999999995,0.6368365773500785,0.28841428223275817,-0.12299254461435458
2021-06-11,4.15,1.15,0.33853,3.7127,72.69,269.87616299999996,0.5950634084705907,0.20530321674473356,-0.17410966431510358
2021-06-10,4.15,1.15,0.33853,3.667,72.52,265.93084,0.5950634084705907,0.15224948876580743,-0.1807942107375093
2021-06-09,4.15,1.15,0.33853,3.6707,72.22,265.097954,0.5950634084705907,0.14104946603472693,-0.19259046912998973
2021-06-08,4.14,1.15,0.33853,3.6638,72.22,264.59963600000003,0.5811390188440936,0.1343484614226833,-0.19259046912998973
2021-06-03,4.11,1.15,0.33853,3.6761,71.31,262.142691,0.5393658499646058,0.10130931819177812,-0.22837245292051397
2021-06-02,4.1,1.15,0.33853,3.6479,71.35,260.27766499999996,0.5254414603381086,0.07622985522318762,-0.22679961846818356
2021-05-28,4.07,1.15,0.33853,3.6754,69.63,255.91810199999998,0.4836682914586208,0.017605740161127658,-0.2944314999184054
2021-05-27,4.05,1.15,0.33853,3.6793,69.46,255.56417799999997,0.45581951220562766,0.012846437153182828,-0.30111604634081113
