brent,brentPLN,Date,emission_tax,emission_tax_share,excise,fuel_surcharge,price,price_hurt,price_model,store_margin,store_margin_share,VAT,VAT_share,week,year
60.924,225.26283456,2015-06-18,0,0,1.54,0.12941,4.96,2.31299,5.05872,0.1488,0.03,0.92752,0.187,25,2015
61.888,227.4755328,2015-06-11,0,0,1.54,0.12941,4.9,2.32059,5.0533,0.147,0.03,0.9163000000000001,0.187,24,2015
62.414,233.19368336,2015-05-28,0,0,1.54,0.12941,4.91,2.25659,4.99147,0.1473,0.03,0.91817,0.187,22,2015
62.414,233.19368336,2015-05-28,0,0,1.54,0.12941,4.87,2.25659,4.98279,0.1461,0.03,0.91069,0.187,22,2015
63.1,236.684314,2015-05-21,0,0,1.54,0.12941,4.79,2.20034,4.90918,0.1437,0.03,0.89573,0.187,21,2015
64.484,232.30361,2015-05-14,0,0,1.54,0.12941,4.79,2.18259,4.89143,0.1437,0.03,0.89573,0.187,20,2015
64.598,234.23751584,2015-05-07,0,0,1.54,0.12941,4.79,2.18819,4.89703,0.1437,0.03,0.89573,0.187,19,2015
64.862,233.75486456,2015-04-30,0,0,1.54,0.12941,4.77,2.2009233333333333,4.905423333333333,0.14309999999999998,0.03,0.89199,0.187,18,2015
63.012,230.94528119999998,2015-04-23,0,0,1.54,0.12941,4.77,2.17859,4.883089999999999,0.14309999999999998,0.03,0.89199,0.187,17,2015
60.576,225.45296832,2015-04-16,0,0,1.54,0.12941,4.71,2.14019,4.83167,0.14129999999999998,0.03,0.8807699999999999,0.187,16,2015
57.402,216.92675016,2015-04-09,0,0,1.54,0.12941,4.67,2.04759,4.730390000000001,0.1401,0.03,0.87329,0.187,15,2015
56.3575,210.0218595,2015-04-02,0,0,1.54,0.12941,4.67,2.0669233333333334,4.749723333333334,0.1401,0.03,0.87329,0.187,14,2015
55.374,208.8790341,2015-03-26,0,0,1.54,0.12941,4.64,2.07979,4.75608,0.1392,0.03,0.8676799999999999,0.187,13,2015
53.69,203.08349879999997,2015-03-19,0,0,1.54,0.12941,4.65,2.04519,4.72365,0.1395,0.03,0.86955,0.187,12,2015
53.644,208.96483759999998,2015-03-12,0,0,1.54,0.12941,4.66,2.06339,4.74402,0.1398,0.03,0.87142,0.187,11,2015
58.112,222.58174463999998,2015-03-05,0,0,1.54,0.12941,4.59,2.03699,4.70243,0.1377,0.03,0.8583299999999999,0.187,10,2015
60.878,226.41745759999998,2015-02-26,0,0,1.54,0.12941,4.53,1.9619899999999997,4.61441,0.1359,0.03,0.84711,0.187,9,2015
59.93,219.8376232,2015-02-19,0,0,1.54,0.12941,4.49,1.90659,4.55033,0.13470000000000001,0.03,0.83963,0.187,8,2015
59.926,219.84572212000003,2015-02-12,0,0,1.54,0.12941,4.41,1.8767899999999997,4.50317,0.1323,0.03,0.82467,0.187,7,2015
55.626,204.89058336,2015-02-05,0,0,1.54,0.12941,4.32,1.8149899999999999,4.4218399999999995,0.1296,0.03,0.80784,0.187,6,2015
51.07,188.187843,2015-01-29,0,0,1.54,0.12941,4.3,1.6825899999999998,4.2851,0.129,0.03,0.8040999999999999,0.187,5,2015
46.494,174.12653916,2015-01-22,0,0,1.54,0.12941,4.36,1.6227899999999997,4.23832,0.1308,0.03,0.81532,0.187,4,2015
47.0075,174.96849605,2015-01-15,0,0,1.54,0.12941,4.43,1.6059899999999998,4.23671,0.1329,0.03,0.82841,0.187,3,2015
46.984,169.94394704,2015-01-08,0,0,1.54,0.12941,4.51,1.58899,4.23707,0.13529999999999998,0.03,0.84337,0.187,2,2015
51.41,185.50398824999996,2015-01-02,0,0,1.54,0.12941,4.58,1.61659,4.27986,0.1374,0.03,0.85646,0.187,1,2015
57.7125,204.8216625,2014-12-24,0,0,1.565,0.1042,4.63,1.6562999999999999,4.330209999999999,0.1389,0.03,0.86581,0.187,52,2014
58.980000000000004,205.1171052,2014-12-17,0,0,1.565,0.1042,4.69,1.645,4.33193,0.14070000000000002,0.03,0.8770300000000001,0.187,51,2014
61.998,208.3628784,2014-12-10,0,0,1.565,0.1042,4.79,1.7227999999999999,4.43143,0.1437,0.03,0.89573,0.187,50,2014
67.672,228.00320928,2014-12-03,0,0,1.565,0.1042,4.89,1.8728000000000002,4.60313,0.1467,0.03,0.91443,0.187,49,2014
72.82,244.07225039999997,2014-11-26,0,0,1.565,0.1042,4.96,2.0576,4.80312,0.1488,0.03,0.92752,0.187,48,2014
78.252,263.32267512,2014-11-19,0,0,1.565,0.1042,5.01,2.173,4.92937,0.1503,0.03,0.93687,0.187,47,2014
77.952,263.56506624,2014-11-12,0,0,1.565,0.1042,5.07,2.2283,4.9976899999999995,0.1521,0.03,0.9480900000000001,0.187,46,2014
82.4,279.411808,2014-11-05,0,0,1.565,0.1042,5.1,2.2423,5.018199999999999,0.153,0.03,0.9536999999999999,0.187,45,2014
84.72,284.4914544,2014-10-29,0,0,1.565,0.1042,5.14,2.2454,5.02998,0.15419999999999998,0.03,0.9611799999999999,0.187,44,2014
85.90599999999999,285.809262,2014-10-22,0,0,1.565,0.1042,5.19,2.2046,5.000030000000001,0.1557,0.03,0.9705300000000001,0.187,43,2014
84.58,279.1918136,2014-10-15,0,0,1.565,0.1042,5.26,2.2278000000000002,5.03842,0.1578,0.03,0.9836199999999999,0.187,42,2014
88.712,292.55620784,2014-10-08,0,0,1.565,0.1042,5.29,2.4505999999999997,5.2677299999999985,0.1587,0.03,0.98923,0.187,41,2014
91.642,303.19938984,2014-10-01,0,0,1.565,0.1042,5.32,2.5078000000000005,5.331440000000001,0.1596,0.03,0.9948400000000001,0.187,40,2014
95.036,312.26548736,2014-09-24,0,0,1.565,0.1042,5.29,2.4863999999999997,5.3035299999999985,0.1587,0.03,0.98923,0.187,39,2014
96.302,313.11054468000003,2014-09-17,0,0,1.565,0.1042,5.32,2.5102,5.33384,0.1596,0.03,0.9948400000000001,0.187,38,2014
96.562,312.79908032,2014-09-10,0,0,1.565,0.1042,5.33,2.5542,5.3800099999999995,0.1599,0.03,0.99671,0.187,37,2014
99.842,322.03438048,2014-09-03,0,0,1.565,0.1042,5.34,2.5760000000000005,5.403979999999999,0.16019999999999998,0.03,0.99858,0.187,36,2014
100.61,321.5435234,2014-08-27,0,0,1.565,0.1042,5.36,2.5628,5.39512,0.1608,0.03,1.00232,0.187,35,2014
100.256,317.01749248,2014-08-20,0,0,1.565,0.1042,5.38,2.5195999999999996,5.356259999999999,0.1614,0.03,1.00606,0.187,34,2014
100.732,315.36771632,2014-08-13,0,0,1.565,0.1042,5.4,2.521,5.362,0.162,0.03,1.0098,0.187,33,2014
103.34,324.1073088,2014-08-06,0,0,1.565,0.1042,5.41,2.5347999999999997,5.3779699999999995,0.1623,0.03,1.01167,0.187,32,2014
104.262,324.61973700000004,2014-07-30,0,0,1.565,0.1042,5.42,2.5511333333333335,5.396473333333334,0.1626,0.03,1.0135399999999999,0.187,31,2014
106.64,328.3808176,2014-07-23,0,0,1.565,0.1042,5.45,2.5636,5.41545,0.1635,0.03,1.01915,0.187,30,2014
105.934,324.57965731999997,2014-07-16,0,0,1.565,0.1042,5.47,2.5860000000000003,5.442189999999999,0.1641,0.03,1.0228899999999999,0.187,29,2014
105.654,320.78033555999997,2014-07-09,0,0,1.565,0.1042,5.48,2.6710000000000003,5.52936,0.16440000000000002,0.03,1.0247600000000001,0.187,28,2014
108.8775,330.8308164,2014-07-02,0,0,1.565,0.1042,5.49,2.7024,5.56293,0.1647,0.03,1.02663,0.187,27,2014
111.988,340.21954400000004,2014-06-25,0,0,1.565,0.1042,5.49,2.7321999999999997,5.5927299999999995,0.1647,0.03,1.02663,0.187,26,2014
114.27,348.47779199999997,2014-06-18,0,0,1.565,0.1042,5.42,2.7188,5.564139999999999,0.1626,0.03,1.0135399999999999,0.187,25,2014
112.52,342.1800712,2014-06-11,0,0,1.565,0.1042,5.33,2.6276,5.453410000000001,0.1599,0.03,0.99671,0.187,24,2014
109.288,329.92080016,2014-06-04,0,0,1.565,0.1042,5.34,2.5778,5.405779999999998,0.16019999999999998,0.03,0.99858,0.187,23,2014
109.298,332.50418964,2014-05-28,0,0,1.565,0.1042,5.3,2.6166,5.435899999999999,0.159,0.03,0.9911,0.187,22,2014
110.444,336.48089928,2014-05-21,0,0,1.565,0.1042,5.35,2.6145499999999995,5.444699999999998,0.16049999999999998,0.03,1.0004499999999998,0.187,21,2014
110.34,336.934224,2014-05-14,0,0,1.565,0.1042,5.36,2.5884,5.420719999999999,0.1608,0.03,1.00232,0.187,20,2014
108.354,328.23243804,2014-05-07,0,0,1.565,0.1042,5.37,2.548,5.38249,0.1611,0.03,1.00419,0.187,19,2014
108.904,329.26579879999997,2014-04-30,0,0,1.565,0.1042,5.38,2.6167999999999996,5.453459999999998,0.1614,0.03,1.00606,0.187,18,2014
109.36200000000001,331.73869080000003,2014-04-23,0,0,1.565,0.1042,5.39,2.6284,5.46723,0.16169999999999998,0.03,1.00793,0.187,17,2014
109.4325,331.301422125,2014-04-16,0,0,1.565,0.1042,5.32,2.6071333333333335,5.430773333333333,0.1596,0.03,0.9948400000000001,0.187,16,2014
107.722,324.48451728,2014-04-09,0,0,1.565,0.1042,5.31,2.5680000000000005,5.38947,0.15929999999999997,0.03,0.9929699999999999,0.187,15,2014
105.076,318.23947816,2014-04-02,0,0,1.565,0.1042,5.32,2.518,5.34164,0.1596,0.03,0.9948400000000001,0.187,14,2014
106.154,321.16043468,2014-03-26,0,0,1.565,0.1042,5.32,2.5486000000000004,5.37224,0.1596,0.03,0.9948400000000001,0.187,13,2014
106.49600000000001,323.4496512,2014-03-19,0,0,1.565,0.1042,5.34,2.5004,5.328379999999999,0.16019999999999998,0.03,0.99858,0.187,12,2014
107.444,325.9528628,2014-03-12,0,0,1.565,0.1042,5.36,2.4875999999999996,5.31992,0.1608,0.03,1.00232,0.187,11,2014
108.38,328.6103276,2014-03-05,0,0,1.565,0.1042,5.38,2.4828,5.319459999999999,0.1614,0.03,1.00606,0.187,10,2014
109.468,332.82869656,2014-02-26,0,0,1.565,0.1042,5.35,2.5171333333333337,5.3472833333333325,0.16049999999999998,0.03,1.0004499999999998,0.187,9,2014
109.554,331.49506644,2014-02-19,0,0,1.565,0.1042,5.31,2.5250000000000004,5.346469999999999,0.15929999999999997,0.03,0.9929699999999999,0.187,8,2014
109.0925,330.55682055,2014-02-12,0,0,1.565,0.1042,5.32,2.5090000000000003,5.33264,0.1596,0.03,0.9948400000000001,0.187,7,2014
108.894,334.0432344,2014-02-05,0,0,1.565,0.1042,5.34,2.4858000000000002,5.3137799999999995,0.16019999999999998,0.03,0.99858,0.187,6,2014
107.988,336.93983808,2014-01-29,0,0,1.565,0.1042,5.32,2.4806,5.30424,0.1596,0.03,0.9948400000000001,0.187,5,2014
109.268,334.77311304,2014-01-22,0,0,1.565,0.1042,5.29,2.4345999999999997,5.251729999999999,0.1587,0.03,0.98923,0.187,4,2014
108.236,331.48573832,2014-01-15,0,0,1.565,0.1042,5.3,2.393,5.2123,0.159,0.03,0.9911,0.187,3,2014
107.298,326.92413024,2014-01-08,0,0,1.565,0.1042,5.32,2.4248000000000003,5.24844,0.1596,0.03,0.9948400000000001,0.187,2,2014
107.0575,327.4219815625,2014-01-02,0,0,1.565,0.1042,5.33,2.4415499999999994,5.267359999999999,0.1599,0.03,0.99671,0.187,1,2014
110.596,335.94419768,2013-12-17,0,0,1.565,0.10316,5.34,2.3954400000000002,5.222379999999999,0.16019999999999998,0.03,0.99858,0.187,51,2013
109.14999999999999,331.19821099999996,2013-12-10,0,0,1.565,0.10316,5.37,2.41964,5.253089999999999,0.1611,0.03,1.00419,0.187,50,2013
111.994,343.43856052,2013-12-03,0,0,1.565,0.10316,5.37,2.4860400000000005,5.319490000000001,0.1611,0.03,1.00419,0.187,49,2013
111.47999999999999,344.77865519999995,2013-11-26,0,0,1.565,0.10316,5.33,2.48844,5.313210000000001,0.1599,0.03,0.99671,0.187,48,2013
109.73,340.2595624,2013-11-19,0,0,1.565,0.10316,5.33,2.4742400000000004,5.299010000000001,0.1599,0.03,0.99671,0.187,47,2013
107.706,334.58438076,2013-11-12,0,0,1.565,0.10316,5.34,2.46534,5.29228,0.16019999999999998,0.03,0.99858,0.187,46,2013
104.72,326.1986112,2013-11-05,0,0,1.565,0.10316,5.36,2.3556399999999997,5.18692,0.1608,0.03,1.00232,0.187,45,2013
106.922,328.50501435999996,2013-10-29,0,0,1.565,0.10316,5.41,2.36359,5.2057199999999995,0.1623,0.03,1.01167,0.187,44,2013
107.586,325.60257384,2013-10-22,0,0,1.565,0.10316,5.47,2.43564,5.29079,0.1641,0.03,1.0228899999999999,0.187,43,2013
109.976,336.38579072,2013-10-15,0,0,1.565,0.10316,5.49,2.48744,5.3469299999999995,0.1647,0.03,1.02663,0.187,42,2013
110.398,341.074621,2013-10-08,0,0,1.565,0.10316,5.53,2.4658400000000005,5.33401,0.1659,0.03,1.03411,0.187,41,2013
108.996,337.35133967999997,2013-10-01,0,0,1.565,0.10316,5.56,2.477673333333333,5.352353333333333,0.16679999999999998,0.03,1.03972,0.187,40,2013
108.66,339.3060624,2013-09-24,0,0,1.565,0.10316,5.61,2.4974399999999997,5.38297,0.1683,0.03,1.04907,0.187,39,2013
109.516,341.39203648,2013-09-17,0,0,1.565,0.10316,5.69,2.54184,5.44473,0.17070000000000002,0.03,1.06403,0.187,38,2013
112.35,355.978728,2013-09-10,0,0,1.565,0.10316,5.71,2.70004,5.607269999999999,0.17129999999999998,0.03,1.0677699999999999,0.187,37,2013
115.86,376.0653396,2013-09-03,0,0,1.565,0.10316,5.65,2.8121733333333334,5.706383333333334,0.1695,0.03,1.05655,0.187,36,2013
116.09,373.1689832,2013-08-27,0,0,1.565,0.10316,5.61,2.8268400000000002,5.71237,0.1683,0.03,1.04907,0.187,35,2013
111.284,351.99574336,2013-08-20,0,0,1.565,0.10316,5.58,2.7344399999999998,5.613459999999999,0.1674,0.03,1.04346,0.187,34,2013
111.152,353.0298672,2013-08-13,0,0,1.565,0.10316,5.59,2.69734,5.57853,0.1677,0.03,1.0453299999999999,0.187,33,2013
108.45,341.1837,2013-08-06,0,0,1.565,0.10316,5.6,2.71004,5.5934,0.16799999999999998,0.03,1.0472,0.187,32,2013
108.948,348.16512359999996,2013-07-30,0,0,1.565,0.10316,5.61,2.7246400000000004,5.61017,0.1683,0.03,1.04907,0.187,31,2013
108.25399999999999,345.08560595999995,2013-07-23,0,0,1.565,0.10316,5.64,2.74204,5.634079999999999,0.1692,0.03,1.0546799999999998,0.187,30,2013
109.366,352.63754308,2013-07-16,0,0,1.565,0.10316,5.64,2.84304,5.73508,0.1692,0.03,1.0546799999999998,0.187,29,2013
108.518,360.90482368,2013-07-09,0,0,1.565,0.10316,5.55,2.7978400000000003,5.67035,0.16649999999999998,0.03,1.03785,0.187,28,2013
106.32249999999999,354.21978809999996,2013-07-02,0,0,1.565,0.10316,5.46,2.66804,5.52102,0.1638,0.03,1.02102,0.187,27,2013
102.11,339.178787,2013-06-25,0,0,1.565,0.10316,5.45,2.61164,5.46245,0.1635,0.03,1.01915,0.187,26,2013
102.73,334.2505464,2013-06-18,0,0,1.565,0.10316,5.43,2.6083400000000005,5.45481,0.1629,0.03,1.01541,0.187,25,2013
103.77799999999999,330.46858763999995,2013-06-11,0,0,1.565,0.10316,5.42,2.6056399999999997,5.44994,0.1626,0.03,1.0135399999999999,0.187,24,2013
103.372,334.66064768,2013-06-04,0,0,1.565,0.10316,5.41,2.63724,5.479369999999999,0.1623,0.03,1.01167,0.187,23,2013
101.952,333.71540352,2013-05-28,0,0,1.565,0.10316,5.36,2.644506666666667,5.475786666666667,0.1608,0.03,1.00232,0.187,22,2013
101.735,330.0405482,2013-05-21,0,0,1.565,0.10316,5.37,2.6412400000000003,5.47469,0.1611,0.03,1.00419,0.187,21,2013
103.384,335.29292111999996,2013-05-14,0,0,1.565,0.10316,5.33,2.5810400000000002,5.405810000000001,0.1599,0.03,0.99671,0.187,20,2013
103.208,327.03312544,2013-05-07,0,0,1.565,0.10316,5.35,2.53684,5.36595,0.16049999999999998,0.03,1.0004499999999998,0.187,19,2013
101.958,322.42382256,2013-04-30,0,0,1.565,0.10316,5.41,2.53384,5.375970000000001,0.1623,0.03,1.01167,0.187,18,2013
101.37,322.59786060000005,2013-04-23,0,0,1.565,0.10316,5.5,2.50944,5.3711,0.16499999999999998,0.03,1.0285,0.187,17,2013
98.042,308.03031644000004,2013-04-16,0,0,1.565,0.10316,5.57,2.46804,5.3448899999999995,0.1671,0.03,1.04159,0.187,16,2013
102.48,321.17641920000005,2013-04-09,0,0,1.565,0.10316,5.62,2.58184,5.469539999999999,0.1686,0.03,1.05094,0.187,15,2013
105.942,342.03374699999995,2013-04-02,0,0,1.565,0.10316,5.65,2.77359,5.667800000000001,0.1695,0.03,1.05655,0.187,14,2013
108.2075,352.70595316666663,2013-03-26,0,0,1.565,0.10316,5.63,2.8042400000000005,5.69411,0.1689,0.03,1.05281,0.187,13,2013
106.952,345.33945184,2013-03-19,0,0,1.565,0.10316,5.61,2.72564,5.6111699999999995,0.1683,0.03,1.04907,0.187,12,2013
108.39,345.4215876,2013-03-12,0,0,1.565,0.10316,5.63,2.6374400000000002,5.52731,0.1689,0.03,1.05281,0.187,11,2013
109.732,348.60539616,2013-03-05,0,0,1.565,0.10316,5.65,2.6658399999999998,5.5600499999999995,0.1695,0.03,1.05655,0.187,10,2013
111.488,354.28656639999997,2013-02-26,0,0,1.565,0.10316,5.67,2.76744,5.66599,0.1701,0.03,1.06029,0.187,9,2013
115.15,361.00215900000006,2013-02-19,0,0,1.565,0.10316,5.62,2.82044,5.708139999999999,0.1686,0.03,1.05094,0.187,8,2013
118.05000000000001,368.03504100000004,2013-02-12,0,0,1.565,0.10316,5.54,2.78684,5.65718,0.1662,0.03,1.03598,0.187,7,2013
117.60000000000001,364.021392,2013-02-05,0,0,1.565,0.10316,5.46,2.7406400000000004,5.5936200000000005,0.1638,0.03,1.02102,0.187,6,2013
115.56,356.3269488,2013-01-29,0,0,1.565,0.10316,5.42,2.70804,5.55234,0.1626,0.03,1.0135399999999999,0.187,5,2013
113.758,355.37771684,2013-01-22,0,0,1.565,0.10316,5.4,2.62304,5.463,0.162,0.03,1.0098,0.187,4,2013
111.35249999999999,345.4733583,2013-01-15,0,0,1.565,0.10316,5.41,2.5352400000000004,5.377370000000001,0.1623,0.03,1.01167,0.187,3,2013
112.13799999999999,347.66816968,2013-01-08,0,0,1.565,0.10316,5.42,2.604506666666667,5.448806666666667,0.1626,0.03,1.0135399999999999,0.187,2,2013
112.77,352.316034,2013-01-02,0,0,1.565,0.10316,5.43,2.54109,5.38756,0.1629,0.03,1.01541,0.187,1,2013
109.8125,339.44965468749996,2012-12-24,0,0,1.565,0.09919,5.45,2.4614766666666665,5.308316666666666,0.1635,0.03,1.01915,0.187,52,2012
109.792,338.71710336,2012-12-17,0,0,1.565,0.09919,5.47,2.4606099999999995,5.311789999999999,0.1641,0.03,1.0228899999999999,0.187,51,2012
109.096,341.81304144,2012-12-10,0,0,1.565,0.09919,5.5,2.4956099999999997,5.3533,0.16499999999999998,0.03,1.0285,0.187,50,2012
109.078,345.49147564000003,2012-12-03,0,0,1.565,0.09919,5.53,2.5250100000000004,5.38921,0.1659,0.03,1.03411,0.187,49,2012
109.816,347.00977472,2012-11-26,0,0,1.565,0.09919,5.54,2.54661,5.412979999999999,0.1662,0.03,1.03598,0.187,48,2012
110.255,353.02107429999995,2012-11-19,0,0,1.565,0.09919,5.56,2.6234100000000002,5.494120000000001,0.16679999999999998,0.03,1.03972,0.187,47,2012
109.118,356.92934272,2012-11-12,0,0,1.565,0.09919,5.58,2.63461,5.509659999999999,0.1674,0.03,1.04346,0.187,46,2012
107.782,349.55211548,2012-11-05,0,0,1.565,0.09919,5.61,2.54281,5.42437,0.1683,0.03,1.04907,0.187,45,2012
108.85000000000001,347.725679,2012-10-29,0,0,1.565,0.09919,5.71,2.5235599999999994,5.426819999999998,0.17129999999999998,0.03,1.0677699999999999,0.187,44,2012
108.27,344.7879804,2012-10-22,0,0,1.565,0.09919,5.78,2.53921,5.457660000000001,0.1734,0.03,1.0808600000000002,0.187,43,2012
113.592,356.48350175999997,2012-10-15,0,0,1.565,0.09919,5.84,2.7034099999999994,5.63488,0.1752,0.03,1.09208,0.187,42,2012
114.876,363.01505256,2012-10-08,0,0,1.565,0.09919,5.84,2.87541,5.8068800000000005,0.1752,0.03,1.09208,0.187,41,2012
111.408,351.34740960000005,2012-10-01,0,0,1.565,0.09919,5.85,2.85141,5.78505,0.1755,0.03,1.09395,0.187,40,2012
110.354,353.47269031999997,2012-09-24,0,0,1.565,0.09919,5.86,2.8390099999999996,5.774819999999999,0.1758,0.03,1.09582,0.187,39,2012
111.832,354.16299743999997,2012-09-17,0,0,1.565,0.09919,5.87,2.80341,5.74139,0.1761,0.03,1.09769,0.187,38,2012
115.408,365.12552224,2012-09-10,0,0,1.565,0.09919,5.88,2.9656100000000003,5.90576,0.1764,0.03,1.0995599999999999,0.187,37,2012
114.11,375.3214832,2012-09-04,0,0,1.565,0.09919,5.84,3.07161,6.003080000000001,0.1752,0.03,1.09208,0.187,36,2012
113.02,373.5740476,2012-08-27,0,0,1.565,0.09919,5.82,2.98206,5.909190000000001,0.1746,0.03,1.08834,0.187,35,2012
116.102,379.53976004,2012-08-20,0,0,1.565,0.09919,5.85,2.9838099999999996,5.917449999999999,0.1755,0.03,1.09395,0.187,34,2012
115.042,380.21381,2012-08-13,0,0,1.565,0.09919,5.72,2.96581,5.871239999999999,0.17159999999999997,0.03,1.06964,0.187,33,2012
112.494,369.9702672,2012-08-06,0,0,1.565,0.09919,5.66,2.82441,5.71682,0.1698,0.03,1.05842,0.187,32,2012
107.274,358.46036196,2012-07-30,0,0,1.565,0.09919,5.66,2.7772099999999997,5.66962,0.1698,0.03,1.05842,0.187,31,2012
104.17999999999999,356.71232,2012-07-23,0,0,1.565,0.09919,5.66,2.78821,5.68062,0.1698,0.03,1.05842,0.187,30,2012
105.4,358.638256,2012-07-16,0,0,1.565,0.09919,5.64,2.7982099999999996,5.68628,0.1692,0.03,1.0546799999999998,0.187,29,2012
99.882,342.34155972,2012-07-09,0,0,1.565,0.09919,5.64,2.73401,5.62208,0.1692,0.03,1.0546799999999998,0.187,28,2012
98.80250000000001,333.8101744,2012-07-02,0,0,1.565,0.09919,5.64,2.68181,5.5698799999999995,0.1692,0.03,1.0546799999999998,0.187,27,2012
91.226,310.27604668,2012-06-25,0,0,1.565,0.09919,5.67,2.60331,5.49789,0.1701,0.03,1.06029,0.187,26,2012
92.458,312.12711304,2012-06-18,0,0,1.565,0.09919,5.79,2.6154100000000002,5.53603,0.1737,0.03,1.08273,0.187,25,2012
97.214,333.28847759999996,2012-06-11,0,0,1.565,0.09919,5.81,2.6539766666666664,5.578936666666666,0.17429999999999998,0.03,1.0864699999999998,0.187,24,2012
99.03,342.7963062,2012-06-04,0,0,1.565,0.09919,5.83,2.7724766666666665,5.7017766666666665,0.1749,0.03,1.09021,0.187,23,2012
103.4725,364.4135894,2012-05-29,0,0,1.565,0.09919,5.83,2.8744099999999997,5.80371,0.1749,0.03,1.09021,0.187,22,2012
108.144,373.00812192,2012-05-21,0,0,1.565,0.09919,5.84,2.8702099999999997,5.80168,0.1752,0.03,1.09208,0.187,21,2012
109.866,374.10251927999997,2012-05-14,0,0,1.565,0.09919,5.85,2.82581,5.759449999999999,0.1755,0.03,1.09395,0.187,20,2012
111.7775,363.39535915,2012-05-08,0,0,1.565,0.09919,5.86,2.7932099999999997,5.729019999999999,0.1758,0.03,1.09582,0.187,19,2012
116.67399999999999,369.5368932399999,2012-04-30,0,0,1.565,0.09919,5.87,2.8218099999999997,5.75979,0.1761,0.03,1.09769,0.187,18,2012
118.096,374.6241312,2012-04-23,0,0,1.565,0.09919,5.88,2.88041,5.8205599999999995,0.1764,0.03,1.0995599999999999,0.187,17,2012
117.18,373.3261056,2012-04-16,0,0,1.565,0.09919,5.89,2.99741,5.93973,0.1767,0.03,1.10143,0.187,16,2012
120.8725,385.9066089375,2012-04-10,0,0,1.565,0.09919,5.89,3.06781,6.01013,0.1767,0.03,1.10143,0.187,15,2012
123.68666666666667,387.88447883333333,2012-04-02,0,0,1.565,0.09919,5.87,3.07856,6.01654,0.1761,0.03,1.09769,0.187,14,2012
124.42999999999999,387.6566878,2012-03-26,0,0,1.565,0.09919,5.83,3.0342099999999994,5.963509999999999,0.1749,0.03,1.09021,0.187,13,2012
124.346,389.327326,2012-03-19,0,0,1.565,0.09919,5.81,2.9824100000000002,5.907369999999999,0.17429999999999998,0.03,1.0864699999999998,0.187,12,2012
126.222,397.47560244,2012-03-12,0,0,1.565,0.09919,5.75,2.95541,5.867350000000001,0.1725,0.03,1.07525,0.187,11,2012
126.62400000000001,397.15111104000005,2012-03-05,0,0,1.565,0.09919,5.69,2.86401,5.76293,0.17070000000000002,0.03,1.06403,0.187,10,2012
124.88,385.9616208,2012-02-27,0,0,1.565,0.09919,5.67,2.82701,5.72159,0.1701,0.03,1.06029,0.187,9,2012
123.335,387.21023249999996,2012-02-21,0,0,1.565,0.09919,5.64,2.82821,5.716279999999999,0.1692,0.03,1.0546799999999998,0.187,8,2012
119.794,382.80412288,2012-02-13,0,0,1.565,0.09919,5.62,2.7822099999999996,5.665939999999999,0.1686,0.03,1.05094,0.187,7,2012
117.208,370.787508,2012-02-06,0,0,1.565,0.09919,5.61,2.71421,5.59577,0.1683,0.03,1.04907,0.187,6,2012
111.196,356.15411624,2012-01-30,0,0,1.565,0.09919,5.61,2.70361,5.58517,0.1683,0.03,1.04907,0.187,5,2012
109.17999999999999,355.33067719999997,2012-01-23,0,0,1.565,0.09919,5.62,2.71001,5.5937399999999995,0.1686,0.03,1.05094,0.187,4,2012
109.6,371.528656,2012-01-17,0,0,1.565,0.09919,5.63,2.773643333333333,5.659543333333333,0.1689,0.03,1.05281,0.187,3,2012
111.776,390.09824,2012-01-09,0,0,1.565,0.09919,5.6,2.82741,5.7068,0.16799999999999998,0.03,1.0472,0.187,2,2012
112.51,391.52354900000006,2012-01-03,0,0,1.565,0.09919,5.49,2.7193099999999997,5.5748299999999995,0.1647,0.03,1.02663,0.187,1,2012
107.50666666666667,365.8693756666667,2011-12-28,0,0,1.565,0.09519,5.47,2.63781,5.484989999999999,0.1641,0.03,1.0228899999999999,0.187,52,2011
107.722,367.37726323999993,2011-12-19,0,0,1.565,0.09519,5.46,2.6016433333333335,5.446653333333333,0.1638,0.03,1.02102,0.187,51,2011
106.262,369.54948264,2011-12-12,0,0,1.565,0.09519,5.46,2.5980100000000004,5.44302,0.1638,0.03,1.02102,0.187,50,2011
109.31,365.6703706,2011-12-05,0,0,1.565,0.09519,5.44,2.5572100000000004,5.397880000000001,0.1632,0.03,1.01728,0.187,49,2011
110.054,370.71469792,2011-11-28,0,0,1.565,0.09519,5.42,2.57801,5.41434,0.1626,0.03,1.0135399999999999,0.187,48,2011
106.66499999999999,357.7373436,2011-11-21,0,0,1.565,0.09519,5.42,2.5110099999999997,5.34734,0.1626,0.03,1.0135399999999999,0.187,47,2011
110.69,362.51417760000004,2011-11-14,0,0,1.565,0.09519,5.42,2.52506,5.361389999999999,0.1626,0.03,1.0135399999999999,0.187,46,2011
114.68,366.9209536,2011-11-07,0,0,1.565,0.09519,5.39,2.5492100000000004,5.379029999999999,0.16169999999999998,0.03,1.00793,0.187,45,2011
109.84,348.20598079999996,2011-10-31,0,0,1.565,0.09519,5.35,2.48231,5.303449999999999,0.16049999999999998,0.03,1.0004499999999998,0.187,44,2011
111.334,345.76777712,2011-10-24,0,0,1.565,0.09519,5.35,2.5246433333333327,5.3457833333333324,0.16049999999999998,0.03,1.0004499999999998,0.187,43,2011
